ticker,status,expected_months,downloaded_months,missing_months,extra_months,completeness_pct,missing_months_detail,extra_months_detail
INZY,COMPLETE,60,60,0,0,100.0,"",""
XENT,COMPLETE,41,41,0,0,100.0,"",""
YTEN,INCOMPLETE,72,69,3,0,95.83333333333334,"shape: (3,)
Series: '' [list[i64]]
[
	[2019, 8]
	[2020, 4]
	[2020, 12]
]",""
MSL,COMPLETE,9,9,0,0,100.0,"",""
LQDT,COMPLETE,83,83,0,0,100.0,"",""
HNGR,COMPLETE,45,45,0,0,100.0,"",""
APTS,COMPLETE,42,42,0,0,100.0,"",""
SCVL,COMPLETE,83,83,0,0,100.0,"",""
WAFU,COMPLETE,80,80,0,0,100.0,"",""
NUANV,COMPLETE,2,2,0,0,100.0,"",""
LUCY,COMPLETE,40,40,0,0,100.0,"",""
GIPR,COMPLETE,50,50,0,0,100.0,"",""
NUVB,COMPLETE,58,58,0,0,100.0,"",""
PCYO,COMPLETE,83,83,0,0,100.0,"",""
AEBI,COMPLETE,5,5,0,0,100.0,"",""
LCY,COMPLETE,8,8,0,0,100.0,"",""
CYBE,COMPLETE,47,47,0,0,100.0,"",""
NSP,COMPLETE,83,83,0,0,100.0,"",""
STCN,COMPLETE,73,73,0,0,100.0,"",""
PVAC,COMPLETE,34,34,0,0,100.0,"",""
IMPV,COMPLETE,1,1,0,0,100.0,"",""
TXMD,COMPLETE,83,83,0,0,100.0,"",""
RTN,COMPLETE,16,16,0,0,100.0,"",""
UONEK,COMPLETE,83,83,0,0,100.0,"",""
GO,INCOMPLETE,78,77,1,0,98.71794871794873,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 12]
]",""
NKLR,COMPLETE,2,2,0,0,100.0,"",""
AEXA,COMPLETE,3,3,0,0,100.0,"",""
KCAC,COMPLETE,11,11,0,0,100.0,"",""
HOVR,COMPLETE,23,23,0,0,100.0,"",""
FF,COMPLETE,83,83,0,0,100.0,"",""
ENSC,COMPLETE,53,53,0,0,100.0,"",""
CUEN,COMPLETE,58,58,0,0,100.0,"",""
SPH,COMPLETE,83,83,0,0,100.0,"",""
CBAT,COMPLETE,83,83,0,0,100.0,"",""
WBX,COMPLETE,50,50,0,0,100.0,"",""
AHC,COMPLETE,30,30,0,0,100.0,"",""
KSI,COMPLETE,23,23,0,0,100.0,"",""
MCFE,COMPLETE,17,17,0,0,100.0,"",""
IEA,INCOMPLETE,46,45,1,0,97.82608695652173,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 10]
]",""
HIHO,COMPLETE,83,83,0,0,100.0,"",""
HMTV,COMPLETE,45,45,0,0,100.0,"",""
KRNL,COMPLETE,41,41,0,0,100.0,"",""
HLIT,COMPLETE,83,83,0,0,100.0,"",""
CRML,COMPLETE,22,22,0,0,100.0,"",""
RONI,COMPLETE,23,23,0,0,100.0,"",""
WEJO,COMPLETE,20,20,0,0,100.0,"",""
XL,COMPLETE,24,24,0,0,100.0,"",""
NYMX,COMPLETE,55,55,0,0,100.0,"",""
STAI,COMPLETE,11,11,0,0,100.0,"",""
UTRS,COMPLETE,44,44,0,0,100.0,"",""
GNLX,COMPLETE,35,35,0,0,100.0,"",""
ARAV,COMPLETE,61,61,0,0,100.0,"",""
WCT,COMPLETE,14,14,0,0,100.0,"",""
SDHI,COMPLETE,6,6,0,0,100.0,"",""
ACDI,COMPLETE,15,15,0,0,100.0,"",""
SLNH,COMPLETE,49,49,0,0,100.0,"",""
BOTJ,COMPLETE,83,83,0,0,100.0,"",""
PRFX,COMPLETE,63,63,0,0,100.0,"",""
ORIT,COMPLETE,11,11,0,0,100.0,"",""
EQV,COMPLETE,14,14,0,0,100.0,"",""
FRZA,COMPLETE,29,29,0,0,100.0,"",""
MINI,COMPLETE,18,18,0,0,100.0,"",""
CRE,COMPLETE,5,5,0,0,100.0,"",""
CYCU,COMPLETE,10,10,0,0,100.0,"",""
PTLE,COMPLETE,14,14,0,0,100.0,"",""
BBCP,COMPLETE,83,83,0,0,100.0,"",""
OMGA,COMPLETE,44,44,0,0,100.0,"",""
SEM,COMPLETE,83,83,0,0,100.0,"",""
GVP,INCOMPLETE,70,67,3,0,95.71428571428572,"shape: (3,)
Series: '' [list[i64]]
[
	[2020, 10]
	[2020, 11]
	[2020, 12]
]",""
RHLD,COMPLETE,10,10,0,0,100.0,"",""
SMBC,COMPLETE,83,83,0,0,100.0,"",""
CNVS,COMPLETE,31,31,0,0,100.0,"",""
DMS,COMPLETE,39,39,0,0,100.0,"",""
CYTR,COMPLETE,17,17,0,0,100.0,"",""
IGTA,COMPLETE,47,47,0,0,100.0,"",""
GHM,COMPLETE,83,83,0,0,100.0,"",""
MG,COMPLETE,83,83,0,0,100.0,"",""
BLIV,COMPLETE,8,8,0,0,100.0,"",""
JIH,COMPLETE,19,19,0,0,100.0,"",""
PETS,INCOMPLETE,83,82,1,0,98.79518072289156,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 12]
]",""
SOHO,COMPLETE,83,83,0,0,100.0,"",""
RCON,INCOMPLETE,83,82,1,0,98.79518072289156,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 12]
]",""
OPTX,COMPLETE,25,25,0,0,100.0,"",""
HWH,COMPLETE,23,23,0,0,100.0,"",""
PRSO,COMPLETE,48,48,0,0,100.0,"",""
CTT,COMPLETE,45,45,0,0,100.0,"",""
TPB,COMPLETE,83,83,0,0,100.0,"",""
KTRA,COMPLETE,51,51,0,0,100.0,"",""
PLRX,COMPLETE,66,66,0,0,100.0,"",""
AMK,INCOMPLETE,63,62,1,0,98.4126984126984,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 9]
]",""
LBPH,COMPLETE,45,45,0,0,100.0,"",""
LEAP,COMPLETE,22,22,0,0,100.0,"",""
TROX,COMPLETE,83,83,0,0,100.0,"",""
GSVC,COMPLETE,7,7,0,0,100.0,"",""
OTEL,COMPLETE,27,27,0,0,100.0,"",""
ATA,COMPLETE,24,24,0,0,100.0,"",""
SAEX,COMPLETE,18,18,0,0,100.0,"",""
SFLY,COMPLETE,9,9,0,0,100.0,"",""
IBKC,COMPLETE,19,19,0,0,100.0,"",""
NSTG,COMPLETE,62,62,0,0,100.0,"",""
ACAB,COMPLETE,33,33,0,0,100.0,"",""
RELV,COMPLETE,67,67,0,0,100.0,"",""
PIK,COMPLETE,38,38,0,0,100.0,"",""
DH,COMPLETE,51,51,0,0,100.0,"",""
LGCL,COMPLETE,21,21,0,0,100.0,"",""
DLXY,COMPLETE,5,5,0,0,100.0,"",""
AAGR,COMPLETE,24,24,0,0,100.0,"",""
YHC,COMPLETE,12,12,0,0,100.0,"",""
PLAN,COMPLETE,42,42,0,0,100.0,"",""
SOPH,COMPLETE,53,53,0,0,100.0,"",""
ZIONL,COMPLETE,60,60,0,0,100.0,"",""
CNMD,INCOMPLETE,83,82,1,0,98.79518072289156,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 12]
]",""
TSE,COMPLETE,83,83,0,0,100.0,"",""
XGTI,COMPLETE,3,3,0,0,100.0,"",""
VII,COMPLETE,35,35,0,0,100.0,"",""
SWIM,COMPLETE,56,56,0,0,100.0,"",""
RWLK,COMPLETE,61,61,0,0,100.0,"",""
ALPN,COMPLETE,65,65,0,0,100.0,"",""
ELUT,COMPLETE,27,27,0,0,100.0,"",""
CTRV,COMPLETE,7,7,0,0,100.0,"",""
LTRN,COMPLETE,66,66,0,0,100.0,"",""
BOLT,COMPLETE,58,58,0,0,100.0,"",""
BNCL,COMPLETE,2,2,0,0,100.0,"",""
ASAX,COMPLETE,22,22,0,0,100.0,"",""
GGGV,COMPLETE,12,12,0,0,100.0,"",""
GMRE,COMPLETE,83,83,0,0,100.0,"",""
MDRX,COMPLETE,83,83,0,0,100.0,"",""
LFT,COMPLETE,60,60,0,0,100.0,"",""
KEQU,COMPLETE,83,83,0,0,100.0,"",""
LOAK,COMPLETE,8,8,0,0,100.0,"",""
HUBC,COMPLETE,33,33,0,0,100.0,"",""
TRDA,COMPLETE,50,50,0,0,100.0,"",""
DNAB,COMPLETE,25,25,0,0,100.0,"",""
DMYT,COMPLETE,9,9,0,0,100.0,"",""
GUTS,COMPLETE,22,22,0,0,100.0,"",""
CHPT,COMPLETE,57,57,0,0,100.0,"",""
BRAC,COMPLETE,44,44,0,0,100.0,"",""
SRTA,COMPLETE,4,4,0,0,100.0,"",""
PGNX,COMPLETE,18,18,0,0,100.0,"",""
EIG,COMPLETE,83,83,0,0,100.0,"",""
VBTX,COMPLETE,82,82,0,0,100.0,"",""
JSPR,COMPLETE,51,51,0,0,100.0,"",""
PGC,COMPLETE,83,83,0,0,100.0,"",""
RTC,COMPLETE,30,30,0,0,100.0,"",""
ATHN,COMPLETE,10,10,0,0,100.0,"",""
MESA,COMPLETE,83,83,0,0,100.0,"",""
NMM,COMPLETE,83,83,0,0,100.0,"",""
BNRE.A,COMPLETE,10,10,0,0,100.0,"",""
AXIN,COMPLETE,4,4,0,0,100.0,"",""
RWOD,COMPLETE,27,27,0,0,100.0,"",""
YORW,COMPLETE,83,83,0,0,100.0,"",""
JAKK,COMPLETE,83,83,0,0,100.0,"",""
HUN,COMPLETE,83,83,0,0,100.0,"",""
GLBKV,COMPLETE,1,1,0,0,100.0,"",""
SOHU,COMPLETE,83,83,0,0,100.0,"",""
UFPT,COMPLETE,83,83,0,0,100.0,"",""
TZPS,COMPLETE,23,23,0,0,100.0,"",""
ANNX,COMPLETE,65,65,0,0,100.0,"",""
EFOI,INCOMPLETE,83,82,1,0,98.79518072289156,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 12]
]",""
KLDO,COMPLETE,82,82,0,0,100.0,"",""
GCP,COMPLETE,45,45,0,0,100.0,"",""
CPSH,COMPLETE,83,83,0,0,100.0,"",""
CLYM,COMPLETE,14,14,0,0,100.0,"",""
MDNA,INCOMPLETE,40,39,1,0,97.5,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 11]
]",""
TRML,COMPLETE,25,25,0,0,100.0,"",""
TGHL,COMPLETE,4,4,0,0,100.0,"",""
SNDA,COMPLETE,49,49,0,0,100.0,"",""
OI,COMPLETE,83,83,0,0,100.0,"",""
GOOD,COMPLETE,83,83,0,0,100.0,"",""
FTCI,COMPLETE,56,56,0,0,100.0,"",""
MAAS,COMPLETE,7,7,0,0,100.0,"",""
APDN,COMPLETE,82,82,0,0,100.0,"",""
GLBS,INCOMPLETE,83,82,1,0,98.79518072289156,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 12]
]",""
SAQN,COMPLETE,10,10,0,0,100.0,"",""
IRRX,COMPLETE,39,39,0,0,100.0,"",""
KVSA,COMPLETE,34,34,0,0,100.0,"",""
GTIM,COMPLETE,83,83,0,0,100.0,"",""
CYTH,COMPLETE,52,52,0,0,100.0,"",""
TRINL,COMPLETE,31,31,0,0,100.0,"",""
EBIX,COMPLETE,60,60,0,0,100.0,"",""
TBPH,COMPLETE,83,83,0,0,100.0,"",""
FLFV,COMPLETE,23,23,0,0,100.0,"",""
LADR,COMPLETE,83,83,0,0,100.0,"",""
MIMI,COMPLETE,11,11,0,0,100.0,"",""
TSC,COMPLETE,41,41,0,0,100.0,"",""
NFBK,COMPLETE,83,83,0,0,100.0,"",""
DAKT,INCOMPLETE,83,81,2,0,97.59036144578313,"shape: (2,)
Series: '' [list[i64]]
[
	[2020, 12]
	[2021, 1]
]",""
OPINL,COMPLETE,65,65,0,0,100.0,"",""
RGP,COMPLETE,68,68,0,0,100.0,"",""
ENT,COMPLETE,20,20,0,0,100.0,"",""
CPLG,COMPLETE,39,39,0,0,100.0,"",""
PCX,COMPLETE,13,13,0,0,100.0,"",""
APPS,COMPLETE,83,83,0,0,100.0,"",""
SRL,COMPLETE,78,78,0,0,100.0,"",""
MXIM,COMPLETE,32,32,0,0,100.0,"",""
AMGP,COMPLETE,3,3,0,0,100.0,"",""
CNXM,COMPLETE,21,21,0,0,100.0,"",""
PRA,COMPLETE,83,83,0,0,100.0,"",""
EVBG,COMPLETE,67,67,0,0,100.0,"",""
BBDC,INCOMPLETE,83,74,9,0,89.1566265060241,"shape: (9,)
Series: '' [list[i64]]
[
	[2019, 10]
	[2020, 1]
	[2021, 5]
	[2021, 10]
	[2021, 12]
	[2022, 5]
	[2022, 8]
	[2024, 6]
	[2025, 1]
]",""
HARP,COMPLETE,62,62,0,0,100.0,"",""
ORBK,COMPLETE,2,2,0,0,100.0,"",""
IROH,COMPLETE,20,20,0,0,100.0,"",""
CYXT,COMPLETE,24,24,0,0,100.0,"",""
CCII,COMPLETE,4,4,0,0,100.0,"",""
IROQ,COMPLETE,83,83,0,0,100.0,"",""
EMCG,COMPLETE,53,53,0,0,100.0,"",""
GFN,COMPLETE,29,29,0,0,100.0,"",""
CLNY,COMPLETE,30,30,0,0,100.0,"",""
RMCF,COMPLETE,83,83,0,0,100.0,"",""
RMSG,COMPLETE,13,13,0,0,100.0,"",""
NEO,COMPLETE,83,83,0,0,100.0,"",""
JUNS,COMPLETE,12,12,0,0,100.0,"",""
AERI,COMPLETE,47,47,0,0,100.0,"",""
STGW,COMPLETE,52,52,0,0,100.0,"",""
TLYS,COMPLETE,83,83,0,0,100.0,"",""
GWB,COMPLETE,37,37,0,0,100.0,"",""
BXC,COMPLETE,83,83,0,0,100.0,"",""
FARM,COMPLETE,83,83,0,0,100.0,"",""
MCLD,COMPLETE,23,23,0,0,100.0,"",""
TSSI,COMPLETE,48,48,0,0,100.0,"",""
SVRA,COMPLETE,83,83,0,0,100.0,"",""
AVDX,COMPLETE,49,49,0,0,100.0,"",""
PZZA,COMPLETE,83,83,0,0,100.0,"",""
UGRO,COMPLETE,58,58,0,0,100.0,"",""
VTAQ,COMPLETE,20,20,0,0,100.0,"",""
PTVCA,COMPLETE,29,29,0,0,100.0,"",""
TUEM,COMPLETE,22,22,0,0,100.0,"",""
AVYA,COMPLETE,50,50,0,0,100.0,"",""
WXM,COMPLETE,8,8,0,0,100.0,"",""
MCFT,COMPLETE,83,83,0,0,100.0,"",""
ACOG,COMPLETE,13,13,0,0,100.0,"",""
GCMG,COMPLETE,61,61,0,0,100.0,"",""
BHST,COMPLETE,13,13,0,0,100.0,"",""
CCXX,COMPLETE,7,7,0,0,100.0,"",""
GBFH,COMPLETE,48,48,0,0,100.0,"",""
EPIX,COMPLETE,82,82,0,0,100.0,"",""
EPHY,COMPLETE,23,23,0,0,100.0,"",""
GRNQ,COMPLETE,83,83,0,0,100.0,"",""
LOCL,COMPLETE,49,49,0,0,100.0,"",""
HCAI,COMPLETE,10,10,0,0,100.0,"",""
GMTX,COMPLETE,23,23,0,0,100.0,"",""
DNZ,COMPLETE,23,23,0,0,100.0,"",""
HSPO,COMPLETE,35,35,0,0,100.0,"",""
ROCG,COMPLETE,21,21,0,0,100.0,"",""
GDOT,COMPLETE,83,83,0,0,100.0,"",""
SGBXV,COMPLETE,1,1,0,0,100.0,"",""
BCTF,INCOMPLETE,67,66,1,0,98.50746268656717,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 8]
]",""
SELX,COMPLETE,22,22,0,0,100.0,"",""
CCIR,COMPLETE,9,9,0,0,100.0,"",""
AUGX,COMPLETE,37,37,0,0,100.0,"",""
XCUR,COMPLETE,77,77,0,0,100.0,"",""
AMSWA,COMPLETE,70,70,0,0,100.0,"",""
SOCA,COMPLETE,3,3,0,0,100.0,"",""
STKE,COMPLETE,3,3,0,0,100.0,"",""
PBTS,COMPLETE,58,58,0,0,100.0,"",""
TGAN,COMPLETE,31,31,0,0,100.0,"",""
ALQA,COMPLETE,5,5,0,0,100.0,"",""
ENFA,COMPLETE,10,10,0,0,100.0,"",""
NYMTH,COMPLETE,3,3,0,0,100.0,"",""
INDT,COMPLETE,30,30,0,0,100.0,"",""
SPLP,COMPLETE,83,83,0,0,100.0,"",""
EAC,COMPLETE,37,37,0,0,100.0,"",""
BNIX,COMPLETE,46,46,0,0,100.0,"",""
AFCG,COMPLETE,57,57,0,0,100.0,"",""
AMN,COMPLETE,83,83,0,0,100.0,"",""
STON,COMPLETE,47,47,0,0,100.0,"",""
IMNN,COMPLETE,39,39,0,0,100.0,"",""
ACB,COMPLETE,83,83,0,0,100.0,"",""
SMIT,COMPLETE,82,82,0,0,100.0,"",""
CRBU,COMPLETE,53,53,0,0,100.0,"",""
AP,COMPLETE,83,83,0,0,100.0,"",""
ELSE,COMPLETE,83,83,0,0,100.0,"",""
LYLTV,COMPLETE,1,1,0,0,100.0,"",""
DMYI,COMPLETE,9,9,0,0,100.0,"",""
SDHY,COMPLETE,61,61,0,0,100.0,"",""
LKFN,COMPLETE,83,83,0,0,100.0,"",""
COUP,COMPLETE,50,50,0,0,100.0,"",""
SAUC,COMPLETE,14,14,0,0,100.0,"",""
IRMD,COMPLETE,83,83,0,0,100.0,"",""
MAXN,COMPLETE,64,64,0,0,100.0,"",""
MJCO,COMPLETE,21,21,0,0,100.0,"",""
CEIX,COMPLETE,73,73,0,0,100.0,"",""
MURA,COMPLETE,25,25,0,0,100.0,"",""
BVH,COMPLETE,40,40,0,0,100.0,"",""
CO,COMPLETE,45,45,0,0,100.0,"",""
LTRX,COMPLETE,83,83,0,0,100.0,"",""
NOVS,COMPLETE,8,8,0,0,100.0,"",""
ZYNE,COMPLETE,58,58,0,0,100.0,"",""
ZIM,COMPLETE,59,59,0,0,100.0,"",""
TELO,COMPLETE,22,22,0,0,100.0,"",""
SFBC,COMPLETE,83,83,0,0,100.0,"",""
DCRD,COMPLETE,17,17,0,0,100.0,"",""
ADMS,COMPLETE,35,35,0,0,100.0,"",""
HLTH,COMPLETE,43,43,0,0,100.0,"",""
MSW,COMPLETE,13,13,0,0,100.0,"",""
ETM,COMPLETE,28,28,0,0,100.0,"",""
EMIS,COMPLETE,2,2,0,0,100.0,"",""
VUZI,COMPLETE,83,83,0,0,100.0,"",""
DEAC,INCOMPLETE,10,9,1,0,90.0,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 4]
]",""
SKIL,COMPLETE,54,54,0,0,100.0,"",""
KLTO,COMPLETE,15,15,0,0,100.0,"",""
CLAA,COMPLETE,24,24,0,0,100.0,"",""
RAAC,COMPLETE,6,6,0,0,100.0,"",""
BRCB,COMPLETE,3,3,0,0,100.0,"",""
WORK,COMPLETE,26,26,0,0,100.0,"",""
LDI,COMPLETE,58,58,0,0,100.0,"",""
ARKR,COMPLETE,83,83,0,0,100.0,"",""
PACK,COMPLETE,78,78,0,0,100.0,"",""
VPG,COMPLETE,83,83,0,0,100.0,"",""
SCS,COMPLETE,83,83,0,0,100.0,"",""
PASW,COMPLETE,2,2,0,0,100.0,"",""
VTEX,COMPLETE,53,53,0,0,100.0,"",""
HRZN,COMPLETE,83,83,0,0,100.0,"",""
ZIXI,COMPLETE,36,36,0,0,100.0,"",""
BTCY,COMPLETE,52,52,0,0,100.0,"",""
NOEM,COMPLETE,11,11,0,0,100.0,"",""
NWBI,COMPLETE,83,83,0,0,100.0,"",""
HROWL,COMPLETE,54,54,0,0,100.0,"",""
VALU,COMPLETE,83,83,0,0,100.0,"",""
PRME,COMPLETE,47,47,0,0,100.0,"",""
LRFC,COMPLETE,49,49,0,0,100.0,"",""
SAGA,COMPLETE,26,26,0,0,100.0,"",""
AJAX,COMPLETE,9,9,0,0,100.0,"",""
KVAC,COMPLETE,27,27,0,0,100.0,"",""
GIC,COMPLETE,54,54,0,0,100.0,"",""
RYI,COMPLETE,83,83,0,0,100.0,"",""
IVDA,COMPLETE,48,48,0,0,100.0,"",""
FDP,COMPLETE,83,83,0,0,100.0,"",""
NUTX,COMPLETE,44,44,0,0,100.0,"",""
VITL,COMPLETE,65,65,0,0,100.0,"",""
UNVR,COMPLETE,55,55,0,0,100.0,"",""
ORKA,COMPLETE,15,15,0,0,100.0,"",""
GRVI,COMPLETE,15,15,0,0,100.0,"",""
AACT,COMPLETE,28,28,0,0,100.0,"",""
SRAC,COMPLETE,20,20,0,0,100.0,"",""
JYNT,COMPLETE,83,83,0,0,100.0,"",""
RCLF,COMPLETE,30,30,0,0,100.0,"",""
WTO,COMPLETE,27,27,0,0,100.0,"",""
SIGA,COMPLETE,83,83,0,0,100.0,"",""
CLAY,COMPLETE,29,29,0,0,100.0,"",""
GNMX,COMPLETE,14,14,0,0,100.0,"",""
SVC,COMPLETE,75,75,0,0,100.0,"",""
LM,COMPLETE,19,19,0,0,100.0,"",""
RDBX,COMPLETE,11,11,0,0,100.0,"",""
DRCT,COMPLETE,46,46,0,0,100.0,"",""
CVRX,COMPLETE,54,54,0,0,100.0,"",""
NXGL,COMPLETE,48,48,0,0,100.0,"",""
DERM,COMPLETE,63,63,0,0,100.0,"",""
CTNT,COMPLETE,28,28,0,0,100.0,"",""
GNC,COMPLETE,18,18,0,0,100.0,"",""
CVAC,COMPLETE,64,64,0,0,100.0,"",""
RANG,COMPLETE,11,11,0,0,100.0,"",""
DALS,COMPLETE,25,25,0,0,100.0,"",""
YSXT,COMPLETE,12,12,0,0,100.0,"",""
BPL,COMPLETE,10,10,0,0,100.0,"",""
BECN,COMPLETE,76,76,0,0,100.0,"",""
AGBA,COMPLETE,63,63,0,0,100.0,"",""
OCC,INCOMPLETE,83,82,1,0,98.79518072289156,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 12]
]",""
SKK,COMPLETE,14,14,0,0,100.0,"",""
SQBG,COMPLETE,33,33,0,0,100.0,"",""
EVGO,COMPLETE,53,53,0,0,100.0,"",""
PEI,COMPLETE,48,48,0,0,100.0,"",""
GOGL,COMPLETE,80,80,0,0,100.0,"",""
EROS,COMPLETE,21,21,0,0,100.0,"",""
GPIC,COMPLETE,5,5,0,0,100.0,"",""
ICCC,COMPLETE,83,83,0,0,100.0,"",""
ERF,COMPLETE,65,65,0,0,100.0,"",""
ADXS,COMPLETE,83,83,0,0,100.0,"",""
SGU,COMPLETE,83,83,0,0,100.0,"",""
ALGT,COMPLETE,83,83,0,0,100.0,"",""
SHIM,COMPLETE,25,25,0,0,100.0,"",""
ENFY,COMPLETE,13,13,0,0,100.0,"",""
LSDI,COMPLETE,17,17,0,0,100.0,"",""
IOBT,COMPLETE,49,49,0,0,100.0,"",""
BWIN,COMPLETE,19,19,0,0,100.0,"",""
MTSC,COMPLETE,28,28,0,0,100.0,"",""
RADI,COMPLETE,36,36,0,0,100.0,"",""
ATNI,COMPLETE,83,83,0,0,100.0,"",""
FATN,COMPLETE,8,8,0,0,100.0,"",""
SCYX,INCOMPLETE,83,81,2,0,97.59036144578313,"shape: (2,)
Series: '' [list[i64]]
[
	[2020, 12]
	[2021, 1]
]",""
NXPL,COMPLETE,47,47,0,0,100.0,"",""
KLRS,COMPLETE,9,9,0,0,100.0,"",""
ABDC,COMPLETE,13,13,0,0,100.0,"",""
AMPI,COMPLETE,21,21,0,0,100.0,"",""
LSBK,COMPLETE,83,83,0,0,100.0,"",""
AKYA,COMPLETE,52,52,0,0,100.0,"",""
PYPD,COMPLETE,66,66,0,0,100.0,"",""
BVSN,COMPLETE,17,17,0,0,100.0,"",""
BLND,COMPLETE,53,53,0,0,100.0,"",""
FMST,COMPLETE,28,28,0,0,100.0,"",""
EGHT,COMPLETE,83,83,0,0,100.0,"",""
BCOV,COMPLETE,74,74,0,0,100.0,"",""
CDAQ,COMPLETE,35,35,0,0,100.0,"",""
APRN,COMPLETE,59,59,0,0,100.0,"",""
NSH,COMPLETE,10,10,0,0,100.0,"",""
HLLY,COMPLETE,53,53,0,0,100.0,"",""
MTEN,COMPLETE,20,20,0,0,100.0,"",""
CSLT,COMPLETE,38,38,0,0,100.0,"",""
SNSE,COMPLETE,58,58,0,0,100.0,"",""
PETX,COMPLETE,7,7,0,0,100.0,"",""
OPAL,COMPLETE,41,41,0,0,100.0,"",""
CRZN,COMPLETE,22,22,0,0,100.0,"",""
DUNE,COMPLETE,35,35,0,0,100.0,"",""
EB,COMPLETE,83,83,0,0,100.0,"",""
EPWR,COMPLETE,22,22,0,0,100.0,"",""
BTM,COMPLETE,29,29,0,0,100.0,"",""
GDEV,COMPLETE,40,40,0,0,100.0,"",""
APN,COMPLETE,14,14,0,0,100.0,"",""
QES,COMPLETE,19,19,0,0,100.0,"",""
MEG,COMPLETE,65,65,0,0,100.0,"",""
BRMK,COMPLETE,43,43,0,0,100.0,"",""
LINC,COMPLETE,83,83,0,0,100.0,"",""
ESRT,COMPLETE,83,83,0,0,100.0,"",""
VLON,COMPLETE,27,27,0,0,100.0,"",""
PHOE,COMPLETE,8,8,0,0,100.0,"",""
TIGR,COMPLETE,81,81,0,0,100.0,"",""
RBNE,COMPLETE,8,8,0,0,100.0,"",""
SYNH,COMPLETE,57,57,0,0,100.0,"",""
TSVT,COMPLETE,43,43,0,0,100.0,"",""
VIGL,COMPLETE,44,44,0,0,100.0,"",""
AEGN,COMPLETE,29,29,0,0,100.0,"",""
CBS,COMPLETE,12,12,0,0,100.0,"",""
ACHV,COMPLETE,83,83,0,0,100.0,"",""
EVSI,COMPLETE,18,18,0,0,100.0,"",""
DOMO,COMPLETE,83,83,0,0,100.0,"",""
TCFC,COMPLETE,54,54,0,0,100.0,"",""
SCMA,COMPLETE,15,15,0,0,100.0,"",""
MNRO,INCOMPLETE,83,82,1,0,98.79518072289156,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 12]
]",""
GFED,COMPLETE,39,39,0,0,100.0,"",""
OBLN,COMPLETE,30,30,0,0,100.0,"",""
PDVW,COMPLETE,6,6,0,0,100.0,"",""
OXUS,COMPLETE,29,29,0,0,100.0,"",""
CMRC,COMPLETE,4,4,0,0,100.0,"",""
NCEW,COMPLETE,12,12,0,0,100.0,"",""
SLXN,COMPLETE,16,16,0,0,100.0,"",""
VAPE,COMPLETE,3,3,0,0,100.0,"",""
USCR,COMPLETE,32,32,0,0,100.0,"",""
MTRY,COMPLETE,24,24,0,0,100.0,"",""
FINW,COMPLETE,49,49,0,0,100.0,"",""
PFPT,COMPLETE,32,32,0,0,100.0,"",""
MCAC,COMPLETE,32,32,0,0,100.0,"",""
BMS,COMPLETE,6,6,0,0,100.0,"",""
LEDS,COMPLETE,83,83,0,0,100.0,"",""
PERI,COMPLETE,83,83,0,0,100.0,"",""
DWTX,COMPLETE,14,14,0,0,100.0,"",""
RSI,COMPLETE,60,60,0,0,100.0,"",""
PFBI,COMPLETE,33,33,0,0,100.0,"",""
GSRT,COMPLETE,11,11,0,0,100.0,"",""
SBG,COMPLETE,9,9,0,0,100.0,"",""
WIFI,COMPLETE,30,30,0,0,100.0,"",""
BMAQ,COMPLETE,18,18,0,0,100.0,"",""
MTUS,COMPLETE,22,22,0,0,100.0,"",""
BLBD,COMPLETE,83,83,0,0,100.0,"",""
STI,COMPLETE,34,34,0,0,100.0,"",""
DGNS,COMPLETE,14,14,0,0,100.0,"",""
IKNA,COMPLETE,53,53,0,0,100.0,"",""
PAYA,COMPLETE,29,29,0,0,100.0,"",""
VRPX,COMPLETE,58,58,0,0,100.0,"",""
FIVN,COMPLETE,83,83,0,0,100.0,"",""
AEVA,COMPLETE,57,57,0,0,100.0,"",""
TPVG,COMPLETE,83,83,0,0,100.0,"",""
LARK,INCOMPLETE,83,82,1,0,98.79518072289156,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 12]
]",""
GWGH,COMPLETE,40,40,0,0,100.0,"",""
RGF,COMPLETE,39,39,0,0,100.0,"",""
AXGN,COMPLETE,83,83,0,0,100.0,"",""
NWLI,COMPLETE,67,67,0,0,100.0,"",""
VSI,COMPLETE,12,12,0,0,100.0,"",""
STNL,COMPLETE,11,11,0,0,100.0,"",""
BV,COMPLETE,83,83,0,0,100.0,"",""
ALUR,COMPLETE,28,28,0,0,100.0,"",""
BMAC,COMPLETE,26,26,0,0,100.0,"",""
