ticker,status,days_expected,days_with_success,days_with_parquet_no_success,days_missing,first_day_expected,first_day_found,last_day_found,issue_summary
FOXF,INCOMPLETE_NO_SUCCESS,1348,0,1313,35,2013-10-14,2013-10-14,2018-12-31,1313 dias sin _SUCCESS
FPH,INCOMPLETE_NO_SUCCESS,287,0,279,8,2017-11-20,2017-11-20,2018-12-31,279 dias sin _SUCCESS
FPI,INCOMPLETE_NO_SUCCESS,1215,6,1,1208,2014-04-21,2015-07-27,2015-08-04,1 dias sin _SUCCESS
FPO,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
FRBA,INCOMPLETE_NO_SUCCESS,1323,0,1249,74,2013-11-18,2013-11-18,2018-12-31,1249 dias sin _SUCCESS
FRD,MISSING,1864,0,0,1864,2011-10-17,,,TICKER_DIR_MISSING
FRM,INCOMPLETE_NO_SUCCESS,1864,0,586,1278,2011-10-17,2011-10-17,2014-02-14,586 dias sin _SUCCESS
FRP,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
FRPH,INCOMPLETE_NO_SUCCESS,1051,0,1023,28,2014-12-08,2014-12-08,2018-12-31,1023 dias sin _SUCCESS
FSAM,INCOMPLETE_NO_SUCCESS,1076,0,758,318,2014-11-03,2014-11-03,2017-11-03,758 dias sin _SUCCESS
FSBC,EMPTY,560,0,0,560,2016-11-01,,,Directorio vacio
FSBK,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
FSBW,INCOMPLETE_NO_SUCCESS,1585,0,1502,83,2012-11-12,2012-11-12,2018-12-31,1502 dias sin _SUCCESS
FSC,INCOMPLETE_NO_SUCCESS,1864,0,1511,353,2011-10-17,2011-10-17,2017-10-17,1511 dias sin _SUCCESS
FSFG,EMPTY,1843,0,0,1843,2011-11-15,,,Directorio vacio
FSFR,INCOMPLETE_NO_SUCCESS,1348,0,1011,337,2013-10-14,2013-10-14,2017-10-17,1011 dias sin _SUCCESS
FSIC,INCOMPLETE_NO_SUCCESS,1215,0,1177,38,2014-04-21,2014-04-21,2018-12-19,1177 dias sin _SUCCESS
FSL,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
FSTR,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
FTEK,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
FTFT,INCOMPLETE_PARTIAL,287,279,0,8,2017-11-20,2017-11-20,2018-12-31,8 dias faltantes
FTK,MISSING,1864,0,0,1864,2011-10-17,,,TICKER_DIR_MISSING
FTT,INCOMPLETE_NO_SUCCESS,1864,0,586,1278,2011-10-17,2011-10-17,2014-02-14,586 dias sin _SUCCESS
FUEL,EMPTY,1348,0,0,1348,2013-10-14,,,Directorio vacio
FULL,INCOMPLETE_NO_SUCCESS,1864,0,1273,591,2011-10-17,2011-10-17,2016-11-03,1273 dias sin _SUCCESS
FUNC,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
FUND,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
FUR,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
FUSB,INCOMPLETE_NO_SUCCESS,561,0,543,18,2016-10-31,2016-10-31,2018-12-31,543 dias sin _SUCCESS
FVCB,INCOMPLETE_NO_SUCCESS,45,0,43,2,2018-10-29,2018-10-29,2018-12-31,43 dias sin _SUCCESS
FWRD,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
FXCM,INCOMPLETE_NO_SUCCESS,1864,0,1349,515,2011-10-17,2011-10-17,2017-02-24,1349 dias sin _SUCCESS
GABC,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
GAIA,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
GAIN,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
GALE,INCOMPLETE_NO_SUCCESS,1857,0,1558,299,2011-10-26,2011-10-26,2017-12-29,1558 dias sin _SUCCESS
GALT,INCOMPLETE_NO_SUCCESS,1749,0,1704,45,2012-03-26,2012-03-26,2018-12-31,1704 dias sin _SUCCESS
GAME,INCOMPLETE_NO_SUCCESS,1864,0,1031,833,2011-10-17,2011-10-17,2015-11-19,1031 dias sin _SUCCESS
GAS,INCOMPLETE_NO_SUCCESS,1864,0,1181,683,2011-10-17,2011-10-17,2016-06-30,1181 dias sin _SUCCESS
GASS,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
GBLI,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
GBX,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
GCA,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
GCBC,EMPTY,775,0,0,775,2016-01-04,,,Directorio vacio
GCI,INCOMPLETE_NO_SUCCESS,1864,0,1814,50,2011-10-17,2011-10-17,2018-12-31,1814 dias sin _SUCCESS
GCO,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
GDEN,INCOMPLETE_NO_SUCCESS,803,0,781,22,2015-11-23,2015-11-23,2018-12-31,781 dias sin _SUCCESS
GDF,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
GDOT,INCOMPLETE_NO_SUCCESS,1864,0,1814,50,2011-10-17,2011-10-17,2018-12-31,1814 dias sin _SUCCESS
GECC,INCOMPLETE_NO_SUCCESS,557,0,541,16,2016-11-04,2016-11-04,2018-12-31,541 dias sin _SUCCESS
GEOS,INCOMPLETE_NO_SUCCESS,1590,0,1549,41,2012-11-05,2012-11-05,2018-12-31,1549 dias sin _SUCCESS
GERN,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
GES,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
GEVO,INCOMPLETE_NO_SUCCESS,1864,0,1817,47,2011-10-17,2011-10-17,2018-12-31,1817 dias sin _SUCCESS
GFIG,INCOMPLETE_NO_SUCCESS,1864,0,875,989,2011-10-17,2011-10-17,2015-04-09,875 dias sin _SUCCESS
GGP,INCOMPLETE_NO_SUCCESS,1864,0,417,1447,2011-10-17,2011-10-17,2013-06-14,417 dias sin _SUCCESS
GHM,INCOMPLETE_PARTIAL,1864,6,0,1858,2011-10-17,2015-07-27,2015-08-03,1858 dias faltantes
GIFI,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
GIG,INCOMPLETE_NO_SUCCESS,1727,0,1397,330,2012-04-25,2012-04-25,2018-12-31,1397 dias sin _SUCCESS
GIGA,EMPTY,1854,0,0,1854,2011-10-31,,,Directorio vacio
GIGM,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
GIII,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
GILT,INCOMPLETE_NO_SUCCESS,1864,0,1809,55,2011-10-17,2011-10-17,2018-12-31,1809 dias sin _SUCCESS
GIMO,INCOMPLETE_PARTIAL,1348,1061,0,287,2013-10-14,2013-10-14,2017-12-26,287 dias faltantes
GLAD,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
GLBS,INCOMPLETE_NO_SUCCESS,1864,0,1797,67,2011-10-17,2011-10-17,2018-12-31,1797 dias sin _SUCCESS
GLBZ,EMPTY,1856,0,0,1856,2011-10-27,,,Directorio vacio
GLDD,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
GLIBA,INCOMPLETE_NO_SUCCESS,209,0,204,5,2018-03-12,2018-03-12,2018-12-31,204 dias sin _SUCCESS
GLMD,INCOMPLETE_NO_SUCCESS,1235,0,1203,32,2014-03-24,2014-03-24,2018-12-31,1203 dias sin _SUCCESS
GLP,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
GLPW,INCOMPLETE_NO_SUCCESS,1864,0,1119,745,2011-10-17,2011-10-17,2016-03-30,1119 dias sin _SUCCESS
GLRE,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
GMK,MISSING,1864,0,0,1864,2011-10-17,,,TICKER_DIR_MISSING
GMM,INCOMPLETE_NO_SUCCESS,1864,31,1,1832,2011-10-17,2015-07-27,2015-09-09,1 dias sin _SUCCESS
GMRE,INCOMPLETE_NO_SUCCESS,561,0,545,16,2016-10-31,2016-10-31,2018-12-31,545 dias sin _SUCCESS
GNCMA,INCOMPLETE_NO_SUCCESS,1864,0,1609,255,2011-10-17,2011-10-17,2018-03-09,1609 dias sin _SUCCESS
GNE,INCOMPLETE_NO_SUCCESS,1854,0,576,1278,2011-10-31,2011-10-31,2014-02-14,576 dias sin _SUCCESS
GNI,MISSING,1864,0,0,1864,2011-10-17,,,TICKER_DIR_MISSING
GNK,INCOMPLETE_NO_SUCCESS,803,0,781,22,2015-11-23,2015-11-23,2018-12-31,781 dias sin _SUCCESS
GNL,INCOMPLETE_NO_SUCCESS,803,0,781,22,2015-11-23,2015-11-23,2018-12-31,781 dias sin _SUCCESS
GNPX,INCOMPLETE_NO_SUCCESS,189,0,185,4,2018-04-09,2018-04-09,2018-12-31,185 dias sin _SUCCESS
GNRT,INCOMPLETE_NO_SUCCESS,803,0,641,162,2015-11-23,2015-11-23,2018-06-11,641 dias sin _SUCCESS
GNVC,INCOMPLETE_NO_SUCCESS,1864,0,1425,439,2011-10-17,2011-10-17,2017-06-15,1425 dias sin _SUCCESS
GOGO,INCOMPLETE_NO_SUCCESS,1348,0,1317,31,2013-10-14,2013-10-14,2018-12-31,1317 dias sin _SUCCESS
GOOD,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
GOOS,INCOMPLETE_NO_SUCCESS,287,0,281,6,2017-11-20,2017-11-20,2018-12-31,281 dias sin _SUCCESS
GPIA,INCOMPLETE_NO_SUCCESS,550,0,120,430,2016-11-15,2016-11-15,2017-10-09,120 dias sin _SUCCESS
GPMT,INCOMPLETE_NO_SUCCESS,287,0,279,8,2017-11-20,2017-11-20,2018-12-31,279 dias sin _SUCCESS
GPRE,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
GPRK,INCOMPLETE_NO_SUCCESS,1266,0,6,1260,2014-02-07,2014-02-07,2014-02-14,6 dias sin _SUCCESS
GPRO,INCOMPLETE_NO_SUCCESS,1076,0,1056,20,2014-11-03,2014-11-03,2018-12-31,1056 dias sin _SUCCESS
GRC,INCOMPLETE_NO_SUCCESS,1864,9,1,1854,2011-10-17,2015-07-27,2015-08-07,1 dias sin _SUCCESS
GRI,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
GRNQ,INCOMPLETE_NO_SUCCESS,45,0,43,2,2018-10-29,2018-10-29,2018-12-31,43 dias sin _SUCCESS
GROW,INCOMPLETE_NO_SUCCESS,1864,0,1814,50,2011-10-17,2011-10-17,2018-12-31,1814 dias sin _SUCCESS
GRPN,INCOMPLETE_NO_SUCCESS,1850,0,382,1468,2011-11-04,2011-11-04,2013-05-09,382 dias sin _SUCCESS
GSBC,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
GSBD,INCOMPLETE_NO_SUCCESS,978,0,953,25,2015-03-23,2015-03-23,2018-12-31,953 dias sin _SUCCESS
GSHD,INCOMPLETE_NO_SUCCESS,166,0,162,4,2018-05-10,2018-05-10,2018-12-31,162 dias sin _SUCCESS
GSHT,INCOMPLETE_NO_SUCCESS,287,0,200,87,2017-11-20,2017-11-20,2018-10-17,200 dias sin _SUCCESS
GSI,INCOMPLETE_NO_SUCCESS,1864,0,586,1278,2011-10-17,2011-10-17,2014-02-14,586 dias sin _SUCCESS
GSIT,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
GSL,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
GSM,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
GT,INCOMPLETE_NO_SUCCESS,1864,0,423,1441,2011-10-17,2011-10-17,2013-06-21,423 dias sin _SUCCESS
GTI,INCOMPLETE_NO_SUCCESS,1864,0,965,899,2011-10-17,2011-10-17,2015-08-14,965 dias sin _SUCCESS
GTIM,EMPTY,1834,0,0,1834,2011-11-28,,,Directorio vacio
GTN,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
GTN.A,MISSING,1835,0,0,1835,2011-11-25,,,TICKER_DIR_MISSING
GTWN,INCOMPLETE_NO_SUCCESS,1535,0,874,661,2013-01-23,2013-01-23,2017-05-23,874 dias sin _SUCCESS
GTY,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
GUID,INCOMPLETE_NO_SUCCESS,1864,0,1487,377,2011-10-17,2011-10-17,2017-09-13,1487 dias sin _SUCCESS
GURE,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
GV,MISSING,1864,0,0,1864,2011-10-17,,,TICKER_DIR_MISSING
GWRS,INCOMPLETE_NO_SUCCESS,561,0,545,16,2016-10-31,2016-10-31,2018-12-31,545 dias sin _SUCCESS
GXP,INCOMPLETE_NO_SUCCESS,1864,0,1668,196,2011-10-17,2011-10-17,2018-06-04,1668 dias sin _SUCCESS
GY,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
GYRO,EMPTY,1863,0,0,1863,2011-10-18,,,Directorio vacio
HAFC,INCOMPLETE_NO_SUCCESS,1796,0,1749,47,2012-01-19,2012-01-19,2018-12-31,1749 dias sin _SUCCESS
HAIN,INCOMPLETE_NO_SUCCESS,1864,0,1815,49,2011-10-17,2011-10-17,2018-12-31,1815 dias sin _SUCCESS
HAO,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
HAR,INCOMPLETE_NO_SUCCESS,1864,0,1359,505,2011-10-17,2011-10-17,2017-03-10,1359 dias sin _SUCCESS
HAWK,EMPTY,1473,0,0,1473,2013-04-19,,,Directorio vacio
HBB,INCOMPLETE_NO_SUCCESS,287,0,279,8,2017-11-20,2017-11-20,2018-12-31,279 dias sin _SUCCESS
HBCP,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
HBIO,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
HBNC,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
HCKT,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
HCSG,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
HDNG,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
HDRA,INCOMPLETE_NO_SUCCESS,973,0,288,685,2015-03-30,2015-03-30,2016-12-27,288 dias sin _SUCCESS
HDSN,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
HELE,INCOMPLETE_NO_SUCCESS,1864,0,422,1442,2011-10-17,2011-10-17,2013-06-21,422 dias sin _SUCCESS
HELI,INCOMPLETE_NO_SUCCESS,1281,0,20,1261,2014-01-17,2014-01-17,2014-02-14,20 dias sin _SUCCESS
HEOP,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
HFBL,INCOMPLETE_NO_SUCCESS,1580,0,1282,298,2012-11-19,2012-11-19,2018-12-31,1282 dias sin _SUCCESS
HFFG,INCOMPLETE_NO_SUCCESS,45,0,43,2,2018-10-29,2018-10-29,2018-12-31,43 dias sin _SUCCESS
HFWA,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
HGG,INCOMPLETE_NO_SUCCESS,1864,0,1349,515,2011-10-17,2011-10-17,2017-02-27,1349 dias sin _SUCCESS
HGR,INCOMPLETE_NO_SUCCESS,1864,0,1097,767,2011-10-17,2011-10-17,2016-02-26,1097 dias sin _SUCCESS
HGT,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
HHS,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
HIFS,EMPTY,1348,0,0,1348,2013-10-14,,,Directorio vacio
HIHO,EMPTY,1862,0,0,1862,2011-10-19,,,Directorio vacio
HIVE,INCOMPLETE_NO_SUCCESS,1230,0,1199,31,2014-03-31,2014-03-31,2018-12-31,1199 dias sin _SUCCESS
HLF,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
HLIT,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
HLS,INCOMPLETE_NO_SUCCESS,1864,0,1564,300,2011-10-17,2011-10-17,2017-12-29,1564 dias sin _SUCCESS
HLX,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
HME,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
HMN,INCOMPLETE_NO_SUCCESS,1864,0,586,1278,2011-10-17,2011-10-17,2014-02-14,586 dias sin _SUCCESS
HNH,INCOMPLETE_NO_SUCCESS,1864,0,1508,356,2011-10-17,2011-10-17,2017-10-12,1508 dias sin _SUCCESS
HNI,INCOMPLETE_NO_SUCCESS,1864,0,1814,50,2011-10-17,2011-10-17,2018-12-31,1814 dias sin _SUCCESS
HNNA,INCOMPLETE_NO_SUCCESS,1076,0,1047,29,2014-11-03,2014-11-03,2018-12-31,1047 dias sin _SUCCESS
HNR,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
HNRG,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
HNT,INCOMPLETE_NO_SUCCESS,1864,0,1117,747,2011-10-17,2011-10-17,2016-03-23,1117 dias sin _SUCCESS
HOFT,INCOMPLETE_PARTIAL,1864,1813,0,51,2011-10-17,2011-10-17,2018-12-31,51 dias faltantes
HONE,INCOMPLETE_NO_SUCCESS,561,0,545,16,2016-10-31,2016-10-31,2018-12-31,545 dias sin _SUCCESS
HOPE,INCOMPLETE_NO_SUCCESS,561,175,371,15,2016-10-31,2016-10-31,2018-12-31,371 dias sin _SUCCESS
HOT,INCOMPLETE_NO_SUCCESS,1864,0,1243,621,2011-10-17,2011-10-17,2016-09-23,1243 dias sin _SUCCESS
HOTR,INCOMPLETE_NO_SUCCESS,1540,0,1210,330,2013-01-16,2013-01-16,2017-11-13,1210 dias sin _SUCCESS
HOV,INCOMPLETE_NO_SUCCESS,1864,0,1819,45,2011-10-17,2011-10-17,2018-12-31,1819 dias sin _SUCCESS
HPP,INCOMPLETE_NO_SUCCESS,1864,0,1814,50,2011-10-17,2011-10-17,2018-12-31,1814 dias sin _SUCCESS
HPY,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
HRG,INCOMPLETE_NO_SUCCESS,1864,0,1697,167,2011-10-17,2011-10-17,2018-07-13,1697 dias sin _SUCCESS
HRTG,INCOMPLETE_NO_SUCCESS,1076,0,1048,28,2014-11-03,2014-11-03,2018-12-31,1048 dias sin _SUCCESS
HRTX,INCOMPLETE_NO_SUCCESS,1275,0,1243,32,2014-01-27,2014-01-27,2018-12-31,1243 dias sin _SUCCESS
HRZN,INCOMPLETE_NO_SUCCESS,1864,0,1814,50,2011-10-17,2011-10-17,2018-12-31,1814 dias sin _SUCCESS
HSDT,INCOMPLETE_NO_SUCCESS,187,0,183,4,2018-04-11,2018-04-11,2018-12-31,183 dias sin _SUCCESS
HSII,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
HSNI,INCOMPLETE_NO_SUCCESS,1864,0,1562,302,2011-10-17,2011-10-17,2017-12-29,1562 dias sin _SUCCESS
HSP,INCOMPLETE_NO_SUCCESS,1864,0,978,886,2011-10-17,2011-10-17,2015-09-03,978 dias sin _SUCCESS
HSTM,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
HTBK,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
HTH,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
HTLD,INCOMPLETE_NO_SUCCESS,1864,0,1814,50,2011-10-17,2011-10-17,2018-12-31,1814 dias sin _SUCCESS
HTS,INCOMPLETE_NO_SUCCESS,1864,0,1192,672,2011-10-17,2011-10-17,2016-07-12,1192 dias sin _SUCCESS
HTZ,INCOMPLETE_NO_SUCCESS,1864,0,586,1278,2011-10-17,2011-10-17,2014-02-14,586 dias sin _SUCCESS
HUB.A,MISSING,1864,0,0,1864,2011-10-17,,,TICKER_DIR_MISSING
HUB.B,INCOMPLETE_NO_SUCCESS,1864,0,1054,810,2011-10-17,2011-10-17,2015-12-23,1054 dias sin _SUCCESS
HUN,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
HURC,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
HVB,INCOMPLETE_NO_SUCCESS,1864,0,931,933,2011-10-17,2011-10-17,2015-06-30,931 dias sin _SUCCESS
HVT,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
HW,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
HWBK,EMPTY,1580,0,0,1580,2012-11-19,,,Directorio vacio
HY,INCOMPLETE_NO_SUCCESS,1590,0,1549,41,2012-11-05,2012-11-05,2018-12-31,1549 dias sin _SUCCESS
HYAC,INCOMPLETE_NO_SUCCESS,43,0,41,2,2018-10-31,2018-10-31,2018-12-31,41 dias sin _SUCCESS
HYF,MISSING,1864,0,0,1864,2011-10-17,,,TICKER_DIR_MISSING
HYH,EMPTY,1076,0,0,1076,2014-11-03,,,Directorio vacio
HZO,INCOMPLETE_NO_SUCCESS,1864,0,1814,50,2011-10-17,2011-10-17,2018-12-31,1814 dias sin _SUCCESS
IAM,INCOMPLETE_NO_SUCCESS,238,0,159,79,2018-01-30,2018-01-30,2018-11-21,159 dias sin _SUCCESS
IART,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
IBCP,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
IBIO,INCOMPLETE_NO_SUCCESS,1864,0,1818,46,2011-10-17,2011-10-17,2018-12-31,1818 dias sin _SUCCESS
ICA,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
ICCC,EMPTY,1827,0,0,1827,2011-12-07,,,Directorio vacio
ICFI,INCOMPLETE_NO_SUCCESS,1864,0,1814,50,2011-10-17,2011-10-17,2018-12-31,1814 dias sin _SUCCESS
ICHR,INCOMPLETE_NO_SUCCESS,532,0,519,13,2016-12-09,2016-12-09,2018-12-31,519 dias sin _SUCCESS
ICON,INCOMPLETE_NO_SUCCESS,1864,0,1814,50,2011-10-17,2011-10-17,2018-12-31,1814 dias sin _SUCCESS
IDN,MISSING,1864,0,0,1864,2011-10-17,,,TICKER_DIR_MISSING
IDT,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
IFON,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
IFRX,INCOMPLETE_NO_SUCCESS,287,0,279,8,2017-11-20,2017-11-20,2018-12-31,279 dias sin _SUCCESS
IFT,INCOMPLETE_PARTIAL,1864,26,0,1838,2011-10-17,2015-07-27,2015-08-31,1838 dias faltantes
III,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
IIIN,INCOMPLETE_NO_SUCCESS,1864,0,1814,50,2011-10-17,2011-10-17,2018-12-31,1814 dias sin _SUCCESS
IIIV,INCOMPLETE_NO_SUCCESS,136,0,133,3,2018-06-21,2018-06-21,2018-12-31,133 dias sin _SUCCESS
IIPR,INCOMPLETE_NO_SUCCESS,538,0,524,14,2016-12-01,2016-12-01,2018-12-31,524 dias sin _SUCCESS
IKGH,INCOMPLETE_NO_SUCCESS,1348,0,890,458,2013-10-14,2013-10-14,2017-04-26,890 dias sin _SUCCESS
IL,INCOMPLETE_NO_SUCCESS,1864,0,1323,541,2011-10-17,2011-10-17,2017-01-19,1323 dias sin _SUCCESS
ILG,EMPTY,561,0,0,561,2016-10-31,,,Directorio vacio
IM,INCOMPLETE_NO_SUCCESS,1864,0,1293,571,2011-10-17,2011-10-17,2016-12-05,1293 dias sin _SUCCESS
IMAX,INCOMPLETE_NO_SUCCESS,1864,0,1814,50,2011-10-17,2011-10-17,2018-12-31,1814 dias sin _SUCCESS
IMKTA,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
IMMR,INCOMPLETE_NO_SUCCESS,1864,0,417,1447,2011-10-17,2011-10-17,2013-06-14,417 dias sin _SUCCESS
IMN,INCOMPLETE_NO_SUCCESS,1864,0,1346,518,2011-10-17,2011-10-17,2017-02-21,1346 dias sin _SUCCESS
IMNP,INCOMPLETE_NO_SUCCESS,1076,0,938,138,2014-11-03,2014-11-03,2018-07-25,938 dias sin _SUCCESS
IMPR,INCOMPLETE_NO_SUCCESS,1076,0,471,605,2014-11-03,2014-11-03,2016-09-15,471 dias sin _SUCCESS
IMS,MISSING,1215,0,0,1215,2014-04-21,,,TICKER_DIR_MISSING
IMTE,INCOMPLETE_PARTIAL,276,236,0,40,2017-12-05,2017-12-05,2018-12-31,40 dias faltantes
IMXI,INCOMPLETE_NO_SUCCESS,45,0,43,2,2018-10-29,2018-10-29,2018-12-31,43 dias sin _SUCCESS
INBK,INCOMPLETE_NO_SUCCESS,1507,0,1467,40,2013-03-04,2013-03-04,2018-12-31,1467 dias sin _SUCCESS
INCR,INCOMPLETE_NO_SUCCESS,1072,0,798,274,2014-11-07,2014-11-07,2018-01-05,798 dias sin _SUCCESS
INDU,INCOMPLETE_NO_SUCCESS,252,0,207,45,2018-01-10,2018-01-10,2018-12-06,207 dias sin _SUCCESS
INGN,INCOMPLETE_NO_SUCCESS,1259,0,1228,31,2014-02-18,2014-02-18,2018-12-31,1228 dias sin _SUCCESS
ININ,INCOMPLETE_NO_SUCCESS,1864,0,1291,573,2011-10-17,2011-10-17,2016-12-01,1291 dias sin _SUCCESS
INN,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
INO,INCOMPLETE_NO_SUCCESS,1864,102,1,1761,2011-10-17,2015-07-27,2015-12-18,1 dias sin _SUCCESS
INR,EMPTY,277,0,0,277,2017-12-04,,,Directorio vacio
INSE,INCOMPLETE_NO_SUCCESS,515,0,497,18,2017-01-03,2017-01-03,2018-12-31,497 dias sin _SUCCESS
INSG,INCOMPLETE_NO_SUCCESS,554,0,539,15,2016-11-09,2016-11-09,2018-12-31,539 dias sin _SUCCESS
INTG,EMPTY,1863,0,0,1863,2011-10-18,,,Directorio vacio
INVA,INCOMPLETE_NO_SUCCESS,770,0,750,20,2016-01-11,2016-01-11,2018-12-31,750 dias sin _SUCCESS
INVE,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
