ticker,status,completeness_pct,daily_first,daily_last,daily_days,ticks_found,ticks_missing,issue
LIZ,COMPLETE,100.0,2004-01-02,2012-05-14,2107,2107,0,""
IMB,COMPLETE,100.0,2004-01-02,2008-07-14,1111,1111,0,""
RBN,COMPLETE,100.0,2004-01-02,2013-02-20,2299,2299,0,""
KOS,COMPLETE,100.0,2004-01-02,2018-12-31,3499,3499,0,""
ZQK,COMPLETE,100.0,2004-01-02,2015-09-08,2941,2941,0,""
LNX,COMPLETE,100.0,2005-11-28,2008-05-15,620,620,0,""
LDR,COMPLETE,100.0,2004-01-02,2017-10-18,3474,3474,0,""
SGK,COMPLETE,100.0,2004-01-02,2014-07-29,2661,2661,0,""
SOA,COMPLETE,100.0,2004-01-02,2012-07-02,1313,1313,0,""
ACCL,COMPLETE,100.0,2004-02-27,2014-04-29,2560,2560,0,""
MSW,COMPLETE,100.0,2004-01-02,2012-12-28,2263,2263,0,""
EYPT,COMPLETE,100.0,2018-04-02,2018-12-31,190,190,0,""
OTL,COMPLETE,100.0,2004-01-02,2006-01-31,524,524,0,""
EAS,COMPLETE,100.0,2004-01-02,2008-09-16,1185,1185,0,""
MFA,COMPLETE,100.0,2004-01-02,2018-12-31,3775,3775,0,""
ROG,COMPLETE,100.0,2004-01-02,2018-12-31,3775,3775,0,""
OFG,COMPLETE,100.0,2004-01-02,2018-12-31,3775,3775,0,""
WR,COMPLETE,100.0,2004-01-02,2018-06-04,3630,3630,0,""
MDVX,COMPLETE,100.0,2015-02-02,2017-11-15,700,700,0,""
AHO,COMPLETE,100.0,2004-01-02,2007-09-19,931,931,0,""
GBP,COMPLETE,100.0,2004-01-02,2005-09-30,441,441,0,""
ATEN,COMPLETE,100.0,2014-03-21,2018-12-31,1204,1204,0,""
MRCC,COMPLETE,100.0,2012-10-25,2018-12-31,1554,1554,0,""
VHS,COMPLETE,100.0,2011-06-22,2013-09-30,572,572,0,""
FMC,COMPLETE,100.0,2004-01-02,2018-12-31,3775,3775,0,""
MGIC,COMPLETE,100.0,2004-01-02,2018-12-31,3773,3773,0,""
TREE,COMPLETE,100.0,2008-08-21,2018-12-31,2608,2608,0,""
SMLR,COMPLETE,100.0,2014-02-21,2016-08-10,573,573,0,""
TDOC,COMPLETE,100.0,2015-07-01,2018-12-31,882,882,0,""
TYW,COMPLETE,100.0,2004-04-28,2011-12-30,1935,1935,0,""
PNN,COMPLETE,100.0,2004-01-02,2005-05-25,352,352,0,""
RGR,COMPLETE,100.0,2004-01-02,2018-12-31,3775,3775,0,""
DSF,COMPLETE,100.0,2004-12-23,2009-09-14,1186,1186,0,""
HTSI,COMPLETE,100.0,2012-04-02,2014-01-28,458,458,0,""
SITC,COMPLETE,100.0,2018-10-12,2018-12-31,54,54,0,""
KPN,COMPLETE,100.0,2004-01-02,2008-04-03,1070,1070,0,""
MBIO,COMPLETE,100.0,2017-08-22,2018-12-31,342,342,0,""
VITL,COMPLETE,100.0,2004-01-02,2008-10-29,1216,1216,0,""
RAH,COMPLETE,100.0,2004-01-02,2013-01-29,2284,2284,0,""
NVH,COMPLETE,100.0,2004-01-02,2007-10-23,952,952,0,""
RGNX,COMPLETE,100.0,2015-09-17,2018-12-31,828,828,0,""
FFH,COMPLETE,100.0,2004-01-02,2009-12-09,1496,1496,0,""
XTLY,COMPLETE,100.0,2015-06-26,2017-07-28,527,527,0,""
CWH,COMPLETE,100.0,2010-07-01,2018-12-31,1589,1589,0,""
SUR,COMPLETE,100.0,2004-01-02,2011-06-10,1874,1874,0,""
WCIC,COMPLETE,100.0,2013-07-25,2017-02-10,895,895,0,""
BNCN,COMPLETE,100.0,2004-01-02,2017-06-15,3007,3007,0,""
BCK,COMPLETE,100.0,2004-01-02,2010-01-29,1529,1529,0,""
CRMD,COMPLETE,100.0,2010-05-13,2018-12-31,2132,2132,0,""
EXA,COMPLETE,100.0,2012-06-28,2017-11-16,1356,1356,0,""
GNA,COMPLETE,100.0,2004-10-15,2010-08-27,1478,1478,0,""
SBCP,COMPLETE,100.0,2014-07-15,2017-12-29,825,825,0,""
MCB,COMPLETE,100.0,2004-01-02,2018-12-31,791,791,0,""
CBIO,COMPLETE,100.0,2015-08-21,2018-12-31,846,846,0,""
CNB,COMPLETE,100.0,2004-01-02,2009-08-14,1415,1415,0,""
FCE.A,COMPLETE,100.0,2004-01-02,2018-12-07,3760,3760,0,""
VCEL,COMPLETE,100.0,2014-11-25,2018-12-31,1031,1031,0,""
NPC,COMPLETE,100.0,2004-01-02,2012-05-04,2065,2065,0,""
BIE,COMPLETE,100.0,2004-01-02,2016-05-13,3064,3064,0,""
NKA,COMPLETE,100.0,2010-05-12,2016-07-18,1557,1557,0,""
MDZ,COMPLETE,100.0,2004-01-02,2010-10-29,1712,1712,0,""
WZR,COMPLETE,100.0,2004-01-02,2004-06-30,124,124,0,""
EQ,COMPLETE,100.0,2006-05-18,2018-12-31,839,839,0,""
CVD,COMPLETE,100.0,2004-01-02,2015-02-18,2801,2801,0,""
HIT,COMPLETE,100.0,2004-01-02,2012-04-26,2095,2095,0,""
GNPX,COMPLETE,100.0,2018-03-29,2018-12-31,191,191,0,""
GLAD,COMPLETE,100.0,2004-01-02,2018-12-31,3775,3775,0,""
CBAT,COMPLETE,100.0,2018-11-30,2018-12-31,20,20,0,""
LOCK,COMPLETE,100.0,2012-10-03,2017-02-08,1094,1094,0,""
CRZ,COMPLETE,100.0,2006-07-28,2008-12-01,591,591,0,""
ALGT,COMPLETE,100.0,2006-12-08,2018-12-31,3035,3035,0,""
FCFP,COMPLETE,100.0,2015-07-20,2017-06-30,465,465,0,""
NXPL,COMPLETE,100.0,2006-01-27,2007-02-20,145,145,0,""
RYAM,COMPLETE,100.0,2014-06-30,2018-12-31,1135,1135,0,""
FIO,COMPLETE,100.0,2007-05-08,2014-07-22,1736,1736,0,""
PENG,COMPLETE,100.0,2004-01-02,2004-07-28,143,143,0,""
LCNB,COMPLETE,100.0,2011-09-08,2018-12-31,1782,1782,0,""
RAIL,COMPLETE,100.0,2005-04-06,2018-12-31,3459,3459,0,""
EVHC,COMPLETE,100.0,2013-08-14,2018-10-10,1300,1300,0,""
SNCR,COMPLETE,100.0,2006-06-15,2018-12-31,3061,3061,0,""
ACTU,COMPLETE,100.0,2004-01-02,2010-11-02,1722,1722,0,""
SVRA,COMPLETE,100.0,2017-04-28,2018-12-31,422,422,0,""
PANL,COMPLETE,100.0,2004-01-02,2018-12-31,3415,3415,0,""
NOR,COMPLETE,100.0,2010-05-14,2015-11-25,1395,1395,0,""
CFCB,COMPLETE,100.0,2015-11-06,2017-06-09,296,296,0,""
IAM,COMPLETE,100.0,2017-10-09,2018-11-21,164,164,0,""
CTC,COMPLETE,100.0,2004-01-02,2015-01-02,2525,2525,0,""
CLBH,COMPLETE,100.0,2004-01-02,2017-03-03,2848,2848,0,""
TPGE,COMPLETE,100.0,2017-06-29,2018-07-31,183,183,0,""
TBH,COMPLETE,100.0,2004-01-02,2011-07-15,1895,1895,0,""
MRH,COMPLETE,100.0,2004-01-02,2015-07-31,2915,2915,0,""
ABAT,COMPLETE,100.0,2008-02-26,2011-11-15,941,941,0,""
WATT,COMPLETE,100.0,2014-03-28,2018-12-31,1199,1199,0,""
PCBK,COMPLETE,100.0,2004-01-02,2017-10-31,3401,3401,0,""
SIGM,COMPLETE,100.0,2004-01-02,2018-08-24,3688,3688,0,""
ICCC,COMPLETE,100.0,2004-01-02,2018-12-31,3290,3290,0,""
ABL,COMPLETE,100.0,2004-01-02,2012-01-26,1576,1576,0,""
KATE,COMPLETE,100.0,2014-02-26,2017-07-11,850,850,0,""
GLBR,COMPLETE,100.0,2017-02-27,2017-12-28,213,213,0,""
HFBL,COMPLETE,100.0,2011-01-21,2018-12-31,1159,1159,0,""
CMM,COMPLETE,100.0,2004-01-02,2012-03-16,1423,1423,0,""
AMSG,COMPLETE,100.0,2004-01-02,2016-12-01,3253,3253,0,""
SHAW,COMPLETE,100.0,2009-08-21,2013-02-12,875,875,0,""
KOPN,COMPLETE,100.0,2004-01-02,2018-12-31,3775,3775,0,""
RDVT,COMPLETE,100.0,2018-03-27,2018-12-31,193,193,0,""
USNA,COMPLETE,100.0,2004-01-02,2018-12-31,3775,3775,0,""
FRPH,COMPLETE,100.0,2014-12-05,2018-12-31,1024,1024,0,""
FCE.B,COMPLETE,100.0,2004-01-02,2017-06-12,2671,2671,0,""
FMAO,COMPLETE,100.0,2017-05-10,2018-12-31,414,414,0,""
SSYS,COMPLETE,100.0,2004-01-02,2018-12-31,3775,3775,0,""
BSVN,COMPLETE,100.0,2018-09-20,2018-12-31,70,70,0,""
DHIL,COMPLETE,100.0,2004-01-02,2018-12-31,3662,3662,0,""
GPRK,COMPLETE,100.0,2014-02-07,2018-12-31,1228,1228,0,""
FSTR,COMPLETE,100.0,2004-01-02,2018-12-31,3766,3766,0,""
AMSGP,COMPLETE,100.0,2014-07-08,2016-12-01,434,434,0,""
TATT,COMPLETE,100.0,2010-01-08,2018-12-31,2012,2012,0,""
IKN,COMPLETE,100.0,2004-01-02,2008-10-31,1218,1218,0,""
DOMO,COMPLETE,100.0,2018-06-29,2018-12-31,127,127,0,""
AXB,COMPLETE,100.0,2008-10-01,2009-05-05,149,149,0,""
NZ,COMPLETE,100.0,2007-07-19,2010-11-10,837,837,0,""
TUC,COMPLETE,100.0,2004-01-02,2014-01-08,2487,2487,0,""
SVC,COMPLETE,100.0,2004-01-02,2009-10-05,737,737,0,""
HFFG,COMPLETE,100.0,2018-08-23,2018-12-31,89,89,0,""
EGC,COMPLETE,100.0,2018-03-21,2018-10-18,148,148,0,""
SYMX,COMPLETE,100.0,2007-11-02,2017-12-01,2539,2539,0,""
VHI,COMPLETE,100.0,2004-01-02,2018-12-31,3775,3775,0,""
IRBT,COMPLETE,100.0,2005-11-09,2018-12-31,3307,3307,0,""
FTFT,COMPLETE,100.0,2017-06-12,2018-12-31,392,392,0,""
MDRR,COMPLETE,100.0,2018-11-28,2018-12-28,17,17,0,""
FLA,COMPLETE,100.0,2004-01-02,2007-07-26,897,897,0,""
FSAM,COMPLETE,100.0,2014-10-30,2017-11-03,760,760,0,""
TRF,COMPLETE,100.0,2004-01-02,2015-11-20,2994,2994,0,""
SYRX,COMPLETE,100.0,2014-04-10,2017-02-28,727,727,0,""
BV,COMPLETE,100.0,2012-02-24,2018-12-31,1622,1622,0,""
ALT,COMPLETE,100.0,2004-01-02,2018-12-31,2199,2199,0,""
GI,COMPLETE,100.0,2004-01-02,2016-11-21,1229,1229,0,""
CPPL,COMPLETE,100.0,2015-02-06,2017-02-16,512,512,0,""
NYM,COMPLETE,100.0,2004-01-02,2010-11-23,1732,1732,0,""
N,COMPLETE,100.0,2004-01-02,2016-11-04,2962,2962,0,""
HUF,COMPLETE,100.0,2004-01-02,2004-08-13,155,155,0,""
CK,COMPLETE,100.0,2004-01-02,2005-07-01,378,378,0,""
INTG,COMPLETE,100.0,2004-01-06,2018-12-31,2527,2527,0,""
SRR,COMPLETE,100.0,2004-01-02,2007-08-17,913,913,0,""
CALC,COMPLETE,100.0,2004-01-02,2010-04-26,1586,1586,0,""
CAAS,COMPLETE,100.0,2004-08-24,2018-12-31,3612,3612,0,""
PWN,COMPLETE,100.0,2004-01-02,2004-10-29,209,209,0,""
UNIT,COMPLETE,100.0,2017-02-27,2018-12-31,465,465,0,""
HTO,COMPLETE,100.0,2004-01-02,2005-11-25,480,480,0,""
PPIH,COMPLETE,100.0,2017-03-21,2018-12-31,439,439,0,""
KRB,COMPLETE,100.0,2004-01-02,2005-12-30,504,504,0,""
AET,COMPLETE,100.0,2004-01-02,2018-11-28,3754,3754,0,""
ACTA,COMPLETE,100.0,2014-09-03,2018-02-07,865,865,0,""
FLNT,COMPLETE,100.0,2018-04-16,2018-12-31,180,180,0,""
BIOP,COMPLETE,100.0,2016-12-12,2017-10-18,215,215,0,""
AXAR,COMPLETE,100.0,2016-10-12,2017-10-02,59,59,0,""
CNW,COMPLETE,100.0,2006-04-19,2015-10-29,2401,2401,0,""
EON,COMPLETE,100.0,2004-01-02,2007-09-07,927,927,0,""
TIE,COMPLETE,100.0,2004-01-02,2013-01-07,2269,2269,0,""
NMG.B,COMPLETE,100.0,2004-01-02,2005-10-06,445,445,0,""
FC,COMPLETE,100.0,2004-01-02,2018-12-31,3775,3775,0,""
USAU,COMPLETE,100.0,2017-06-26,2018-12-31,382,382,0,""
KGT,COMPLETE,100.0,2004-01-02,2005-07-22,392,392,0,""
FFD,COMPLETE,100.0,2008-08-25,2012-09-14,1024,1024,0,""
TWST,COMPLETE,100.0,2018-10-31,2018-12-31,41,41,0,""
VSTM,COMPLETE,100.0,2012-01-27,2018-12-31,1743,1743,0,""
WGO,COMPLETE,100.0,2004-01-02,2018-12-31,3775,3775,0,""
DVF,COMPLETE,100.0,2005-01-27,2012-10-05,1939,1939,0,""
EDIT,COMPLETE,100.0,2016-02-03,2018-12-31,733,733,0,""
PVX,COMPLETE,100.0,2004-01-02,2012-03-30,2077,2077,0,""
LB,COMPLETE,100.0,2004-01-02,2018-12-31,3165,3165,0,""
TRY.B,COMPLETE,100.0,2004-01-02,2008-09-29,1194,1194,0,""
MRC,COMPLETE,100.0,2012-04-12,2018-12-31,1691,1691,0,""
GLB,COMPLETE,100.0,2004-01-02,2006-11-29,734,734,0,""
DOGZ,COMPLETE,100.0,2017-12-20,2018-12-31,250,250,0,""
FLTX,COMPLETE,100.0,2012-10-05,2016-11-04,1028,1028,0,""
TNDM,COMPLETE,100.0,2007-11-02,2018-12-31,2363,2363,0,""
CYNO,COMPLETE,100.0,2005-12-09,2017-03-21,2838,2838,0,""
PSIX,COMPLETE,100.0,2013-05-28,2017-04-18,981,981,0,""
PBT,COMPLETE,100.0,2004-01-02,2018-12-31,3775,3775,0,""
GMXR,COMPLETE,100.0,2004-01-02,2013-03-28,2325,2325,0,""
KV.A,COMPLETE,100.0,2004-01-02,2012-08-03,2164,2164,0,""
SOS,COMPLETE,100.0,2004-01-02,2012-08-30,513,513,0,""
JAKK,COMPLETE,100.0,2004-01-02,2018-12-31,3775,3775,0,""
PKY,COMPLETE,100.0,2004-01-02,2017-10-11,3468,3468,0,""
CVEO,COMPLETE,100.0,2014-06-02,2018-12-31,1155,1155,0,""
PRQR,COMPLETE,100.0,2014-09-18,2018-12-31,1079,1079,0,""
FAC,COMPLETE,100.0,2004-05-03,2018-04-06,3460,3460,0,""
FF,COMPLETE,100.0,2004-01-02,2018-12-31,3557,3557,0,""
EAF,COMPLETE,100.0,2018-04-19,2018-12-31,177,177,0,""
GNL,COMPLETE,100.0,2015-06-02,2018-12-31,903,903,0,""
PX,COMPLETE,100.0,2004-01-02,2018-10-30,3734,3734,0,""
WFBI,COMPLETE,100.0,2012-12-27,2017-12-29,1149,1149,0,""
PCP,COMPLETE,100.0,2004-01-02,2016-01-29,3040,3040,0,""
ZL,COMPLETE,100.0,2004-01-02,2008-07-28,1150,1150,0,""
EMS,COMPLETE,100.0,2005-12-16,2011-05-25,1369,1369,0,""
NWN,COMPLETE,100.0,2004-01-02,2018-12-31,3775,3775,0,""
CLRB,COMPLETE,100.0,2014-08-15,2018-12-31,1099,1099,0,""
BETR,COMPLETE,100.0,2015-08-05,2018-01-30,627,627,0,""
HEK.U,COMPLETE,100.0,2007-11-13,2011-11-02,319,319,0,""
ALTS,COMPLETE,100.0,2014-10-09,2018-12-31,1048,1048,0,""
RMK,COMPLETE,100.0,2004-01-02,2007-01-26,772,772,0,""
OIB,COMPLETE,100.0,2004-01-02,2012-08-24,2179,2179,0,""
BBI.B,COMPLETE,100.0,2004-10-14,2010-07-06,1441,1441,0,""
BMRA,COMPLETE,100.0,2016-08-26,2018-12-31,583,583,0,""
BGF,COMPLETE,100.0,2004-10-08,2009-10-26,1272,1272,0,""
MPR,COMPLETE,100.0,2004-01-02,2013-08-27,2426,2426,0,""
INDU,COMPLETE,100.0,2017-08-21,2018-12-06,250,250,0,""
HOPE,COMPLETE,100.0,2016-08-01,2018-12-31,609,609,0,""
POS,COMPLETE,100.0,2004-01-02,2007-10-01,943,943,0,""
COCP,COMPLETE,100.0,2018-03-12,2018-12-31,204,204,0,""
ZEUS,COMPLETE,100.0,2004-01-02,2018-12-31,3775,3775,0,""
GRI,COMPLETE,100.0,2004-01-05,2018-12-31,2736,2736,0,""
UBH,COMPLETE,100.0,2004-01-02,2007-12-31,1006,1006,0,""
FDML,COMPLETE,100.0,2008-04-23,2017-01-23,2204,2204,0,""
YCC,COMPLETE,100.0,2004-01-02,2007-02-06,779,779,0,""
SLD,COMPLETE,100.0,2016-11-01,2018-09-28,481,481,0,""
ACR,COMPLETE,100.0,2004-01-02,2006-07-25,645,645,0,""
EEF,COMPLETE,100.0,2005-05-04,2008-10-31,882,882,0,""
BSF,COMPLETE,100.0,2014-06-03,2018-04-20,978,978,0,""
VALU,COMPLETE,100.0,2004-01-02,2018-12-31,3627,3627,0,""
HNT,COMPLETE,100.0,2004-01-02,2016-03-23,3077,3077,0,""
ACG,COMPLETE,100.0,2004-01-02,2016-04-18,3094,3094,0,""
HS,COMPLETE,100.0,2004-01-02,2012-01-30,1559,1559,0,""
BRY,COMPLETE,100.0,2004-01-02,2018-12-31,2616,2616,0,""
SCHL,COMPLETE,100.0,2004-01-02,2018-12-31,3775,3775,0,""
CCG,COMPLETE,100.0,2004-01-02,2016-03-02,1797,1797,0,""
AMLX,COMPLETE,100.0,2017-06-01,2018-04-19,162,162,0,""
DNOW,COMPLETE,100.0,2014-06-02,2018-12-31,1155,1155,0,""
WLT,COMPLETE,100.0,2004-01-02,2015-07-07,2897,2897,0,""
RAX,COMPLETE,100.0,2008-08-08,2016-11-02,2075,2075,0,""
SPNC,COMPLETE,100.0,2004-01-02,2017-08-09,3425,3425,0,""
UVSP,COMPLETE,100.0,2004-01-02,2018-12-31,3775,3775,0,""
GGC,COMPLETE,100.0,2004-01-02,2013-01-28,2283,2283,0,""
MBC,COMPLETE,100.0,2009-05-22,2014-06-06,790,790,0,""
GDOT,COMPLETE,100.0,2010-07-22,2018-12-31,2126,2126,0,""
RETO,COMPLETE,100.0,2017-11-29,2018-12-31,272,272,0,""
CBRL,COMPLETE,100.0,2004-01-02,2018-12-31,3775,3775,0,""
SPLS,COMPLETE,100.0,2004-01-02,2017-09-12,3448,3448,0,""
TLB,COMPLETE,100.0,2004-01-02,2012-08-03,2164,2164,0,""
MY,COMPLETE,100.0,2010-10-01,2016-06-22,1441,1441,0,""
MTE,COMPLETE,100.0,2004-01-02,2012-12-31,2265,2265,0,""
SAFE,COMPLETE,100.0,2004-01-02,2018-12-31,401,401,0,""
FCRE,COMPLETE,100.0,2017-11-01,2018-06-19,158,158,0,""
CAPL,COMPLETE,100.0,2014-10-06,2018-12-31,1067,1067,0,""
GLDD,COMPLETE,100.0,2006-12-27,2018-12-31,3023,3023,0,""
SHIP,COMPLETE,100.0,2008-10-15,2018-12-31,2442,2442,0,""
IMKTA,COMPLETE,100.0,2004-01-02,2018-12-31,3713,3713,0,""
MRVC,COMPLETE,100.0,2004-01-02,2017-08-14,2229,2229,0,""
NVET,COMPLETE,100.0,2015-02-05,2017-07-28,615,615,0,""
COVS,COMPLETE,100.0,2013-09-26,2017-07-26,965,965,0,""
AQST,COMPLETE,100.0,2018-07-25,2018-12-31,110,110,0,""
FULL,COMPLETE,100.0,2010-09-01,2016-11-03,1547,1547,0,""
ACAT,COMPLETE,100.0,2004-01-02,2017-03-06,3316,3316,0,""
EJ,COMPLETE,100.0,2007-08-08,2016-08-12,2271,2271,0,""
VTVT,COMPLETE,100.0,2015-07-30,2018-12-31,862,862,0,""
ALLT,COMPLETE,100.0,2006-11-16,2018-12-31,3046,3046,0,""
DEL,COMPLETE,100.0,2004-01-02,2018-02-20,3558,3558,0,""
MRF,COMPLETE,100.0,2004-01-02,2014-09-05,2686,2686,0,""
MSCC,COMPLETE,100.0,2004-01-02,2018-05-25,3625,3625,0,""
XCRA,COMPLETE,100.0,2014-05-22,2018-09-28,1098,1098,0,""
MFE,COMPLETE,100.0,2004-07-01,2011-02-28,1678,1678,0,""
PHS,COMPLETE,100.0,2004-01-02,2005-12-20,497,497,0,""
MBRG,COMPLETE,100.0,2004-01-02,2017-03-31,3188,3188,0,""
MWE,COMPLETE,100.0,2004-01-02,2015-12-03,3002,3002,0,""
UVN,COMPLETE,100.0,2004-01-02,2007-03-28,814,814,0,""
WWAV.B,COMPLETE,100.0,2013-05-24,2013-09-24,85,85,0,""
EGHT,COMPLETE,100.0,2004-01-02,2018-12-31,3775,3775,0,""
NSM,COMPLETE,100.0,2004-01-02,2018-07-30,3556,3556,0,""
ERII,COMPLETE,100.0,2008-07-02,2018-12-31,2643,2643,0,""
EKT,COMPLETE,100.0,2004-01-02,2005-07-29,397,397,0,""
NFL,COMPLETE,100.0,2004-01-02,2009-10-16,1459,1459,0,""
FXCM,COMPLETE,100.0,2010-12-02,2017-02-24,1567,1567,0,""
RCKT,COMPLETE,100.0,2018-01-05,2018-12-31,248,248,0,""
SHEN,COMPLETE,100.0,2004-01-02,2018-12-31,3772,3772,0,""
EDG,COMPLETE,100.0,2012-04-27,2013-11-20,395,395,0,""
CHW,COMPLETE,100.0,2007-06-27,2018-12-31,2899,2899,0,""
CFSB,COMPLETE,100.0,2004-01-05,2005-03-31,193,193,0,""
NXL,COMPLETE,100.0,2004-01-02,2007-04-20,830,830,0,""
SILC,COMPLETE,100.0,2006-01-03,2018-12-31,3271,3271,0,""
GFIG,COMPLETE,100.0,2005-01-26,2015-04-09,2568,2568,0,""
KFFB,COMPLETE,100.0,2005-03-03,2018-12-31,2725,2725,0,""
TNH,COMPLETE,100.0,2004-01-02,2018-03-29,3585,3585,0,""
CBY,COMPLETE,100.0,2008-05-02,2010-03-05,464,464,0,""
CSP,COMPLETE,100.0,2004-01-02,2014-09-05,2688,2688,0,""
VOQ,COMPLETE,100.0,2004-01-02,2012-10-12,2158,2158,0,""
CSWC,COMPLETE,100.0,2004-01-02,2018-12-31,3766,3766,0,""
CSAL,COMPLETE,100.0,2015-04-27,2017-02-24,463,463,0,""
PSG,COMPLETE,100.0,2014-06-20,2016-10-28,596,596,0,""
SMBC,COMPLETE,100.0,2004-01-02,2018-12-31,2943,2943,0,""
CHZ,COMPLETE,100.0,2004-01-02,2007-12-31,1006,1006,0,""
BFD,COMPLETE,100.0,2004-01-02,2009-07-24,850,850,0,""
LUK,COMPLETE,100.0,2004-01-02,2018-05-23,3623,3623,0,""
GIG,COMPLETE,100.0,2012-04-25,2018-12-31,1387,1387,0,""
SUPX,COMPLETE,100.0,2004-01-02,2014-04-01,2579,2579,0,""
ARDX,COMPLETE,100.0,2014-06-19,2018-12-31,1142,1142,0,""
TXU,COMPLETE,100.0,2004-01-02,2007-10-10,950,950,0,""
PGND,COMPLETE,100.0,2015-05-21,2016-10-20,359,359,0,""
FMD,COMPLETE,100.0,2004-01-02,2016-08-22,3182,3182,0,""
NGZ,COMPLETE,100.0,2007-09-26,2014-01-24,1594,1594,0,""
YRK,COMPLETE,100.0,2004-01-02,2005-12-09,490,490,0,""
CPHC,COMPLETE,100.0,2008-08-26,2018-12-31,2239,2239,0,""
CLRO,COMPLETE,100.0,2007-08-14,2018-12-31,2784,2784,0,""
OAKS,COMPLETE,100.0,2013-03-22,2018-05-25,1305,1305,0,""
IQW,COMPLETE,100.0,2004-01-02,2008-01-23,1021,1021,0,""
CLK,COMPLETE,100.0,2004-01-02,2007-03-12,802,802,0,""
NTLA,COMPLETE,100.0,2016-05-06,2018-12-31,668,668,0,""
MFIN,COMPLETE,100.0,2016-05-11,2018-12-31,665,665,0,""
ARVN,COMPLETE,100.0,2018-09-27,2018-12-31,65,65,0,""
THRM,COMPLETE,100.0,2006-11-10,2018-12-31,2192,2192,0,""
FNP,COMPLETE,100.0,2012-05-15,2014-02-25,447,447,0,""
GTN,COMPLETE,100.0,2004-01-02,2018-12-31,3775,3775,0,""
FOXF,COMPLETE,100.0,2013-08-08,2018-12-31,1359,1359,0,""
NERV,COMPLETE,100.0,2014-07-01,2018-12-31,1134,1134,0,""
GBX,COMPLETE,100.0,2004-01-02,2018-12-31,3775,3775,0,""
SKS,COMPLETE,100.0,2004-01-02,2013-11-04,2478,2478,0,""
PNRG,COMPLETE,100.0,2004-01-02,2018-12-31,2659,2659,0,""
SYUT,COMPLETE,100.0,2007-04-12,2017-05-15,2541,2541,0,""
INMD,COMPLETE,100.0,2004-01-02,2012-09-20,2177,2177,0,""
FNGN,COMPLETE,100.0,2010-03-16,2018-07-18,2101,2101,0,""
ASIX,COMPLETE,100.0,2016-10-03,2018-12-31,565,565,0,""
CIN,COMPLETE,100.0,2004-01-02,2006-03-31,566,566,0,""
KBW,COMPLETE,100.0,2006-11-09,2013-02-14,1576,1576,0,""
LSE,COMPLETE,100.0,2004-03-19,2013-11-05,2426,2426,0,""
GTW,COMPLETE,100.0,2004-01-02,2007-10-16,954,954,0,""
CAFN,COMPLETE,100.0,2017-03-10,2017-04-07,21,21,0,""
THR,COMPLETE,100.0,2011-05-05,2018-12-31,1927,1927,0,""
POT,COMPLETE,100.0,2004-01-02,2017-12-29,3524,3524,0,""
BFST,COMPLETE,100.0,2018-04-11,2018-12-31,181,181,0,""
APVO,COMPLETE,100.0,2016-08-01,2018-12-31,609,609,0,""
IRWD,COMPLETE,100.0,2010-02-03,2018-12-31,2243,2243,0,""
AEMD,COMPLETE,100.0,2015-07-13,2018-12-31,875,875,0,""
NPP,COMPLETE,100.0,2004-01-02,2016-09-09,3195,3195,0,""
EZPW,COMPLETE,100.0,2004-01-02,2018-12-31,3775,3775,0,""
CHGG,COMPLETE,100.0,2013-11-13,2018-12-31,1291,1291,0,""
VTS,COMPLETE,100.0,2004-01-02,2007-01-11,762,762,0,""
DRWI,COMPLETE,100.0,2009-10-15,2017-08-01,1955,1955,0,""
HFWA,COMPLETE,100.0,2004-01-02,2018-12-31,3698,3698,0,""
CYD,COMPLETE,100.0,2004-01-02,2018-12-31,3775,3775,0,""
ENN,COMPLETE,100.0,2004-01-02,2007-10-25,961,961,0,""
FTO,COMPLETE,100.0,2004-01-02,2011-06-30,1888,1888,0,""
MRDN,COMPLETE,100.0,2017-01-25,2018-04-30,318,318,0,""
NBG,COMPLETE,100.0,2004-01-02,2015-11-27,2994,2994,0,""
NNBR,COMPLETE,100.0,2004-02-06,2018-12-31,3751,3751,0,""
WBKC,COMPLETE,100.0,2004-01-02,2017-10-16,1840,1840,0,""
OKSB,COMPLETE,100.0,2004-01-02,2017-10-19,3475,3475,0,""
TALK,COMPLETE,100.0,2004-01-02,2006-12-15,746,746,0,""
APL,COMPLETE,100.0,2004-01-02,2015-02-27,2808,2808,0,""
UTEK,COMPLETE,100.0,2004-01-02,2017-05-25,3373,3373,0,""
UK,COMPLETE,100.0,2015-04-29,2016-03-08,71,71,0,""
FCEL,COMPLETE,100.0,2004-01-02,2018-12-31,3775,3775,0,""
CDI,COMPLETE,100.0,2004-01-02,2017-09-12,3448,3448,0,""
IMY,COMPLETE,100.0,2004-01-02,2005-04-06,314,314,0,""
SRL,COMPLETE,100.0,2004-01-02,2005-06-02,357,357,0,""
DBVT,COMPLETE,100.0,2014-10-22,2018-12-31,1055,1055,0,""
LIOX,COMPLETE,100.0,2004-01-02,2017-02-28,3312,3312,0,""
EVDY,COMPLETE,100.0,2014-03-28,2016-12-05,679,679,0,""
OMG,COMPLETE,100.0,2004-01-02,2015-10-27,2976,2976,0,""
KTWO,COMPLETE,100.0,2014-05-08,2018-11-08,1137,1137,0,""
EARN,COMPLETE,100.0,2013-05-01,2018-12-31,1428,1428,0,""
UCTT,COMPLETE,100.0,2004-03-25,2018-12-31,3717,3717,0,""
